OBJECTID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT_NAME,FIRE_YEAR,Month,NWCG_CAUSE_CLASSIFICATION,NWCG_GENERAL_CAUSE,NWCG_CAUSE_AGE_CATEGORY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_DESCR,STATE,FIPS_NAME
663325,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Arson/incendiarism,,,3,B,36.88,-78.23167,MISSING/NOT SPECIFIED,VA,Lunenburg County
663326,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,0.2,A,36.86806,-78.15972,MISSING/NOT SPECIFIED,VA,Lunenburg County
663327,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,0.2,A,36.88139,-78.06194,MISSING/NOT SPECIFIED,VA,Lunenburg County
663328,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Equipment and vehicle use,,,0.1,A,36.78167,-78.0875,MISSING/NOT SPECIFIED,VA,Lunenburg County
663329,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,1.5,B,37.03833,-78.21445,MISSING/NOT SPECIFIED,VA,Lunenburg County
663330,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Equipment and vehicle use,,,0.2,A,36.92361,-78.2875,MISSING/NOT SPECIFIED,VA,Lunenburg County
663331,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,1.1,B,36.98083,-78.28833,MISSING/NOT SPECIFIED,VA,Lunenburg County
663332,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Equipment and vehicle use,,,0.1,A,36.86167,-78.08278,MISSING/NOT SPECIFIED,VA,Lunenburg County
663333,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Equipment and vehicle use,,,5,B,36.84472,-78.30305,MISSING/NOT SPECIFIED,VA,Lunenburg County
663334,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,0.5,B,37.03333,-78.26028,MISSING/NOT SPECIFIED,VA,Lunenburg County
663335,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Arson/incendiarism,,,5,B,36.93583,-78.21028,MISSING/NOT SPECIFIED,VA,Lunenburg County
663336,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Equipment and vehicle use,,,0.5,B,36.82639,-78.085,MISSING/NOT SPECIFIED,VA,Lunenburg County
663337,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Equipment and vehicle use,,,0.5,B,37.03611,-78.43555,MISSING/NOT SPECIFIED,VA,Lunenburg County
663338,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,0.8,B,36.86417,-78.02805,MISSING/NOT SPECIFIED,VA,Lunenburg County
663339,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,0.3,B,36.88111,-78.0625,MISSING/NOT SPECIFIED,VA,Lunenburg County
663340,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Recreation and ceremony,,,3.5,B,37.00639,-78.11,MISSING/NOT SPECIFIED,VA,Lunenburg County
663341,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Smoking,,,0.2,A,37.0225,-78.0625,MISSING/NOT SPECIFIED,VA,Lunenburg County
663342,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,15,C,36.84972,-78.185,MISSING/NOT SPECIFIED,VA,Lunenburg County
663343,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,0.5,B,36.97667,-78.20805,MISSING/NOT SPECIFIED,VA,Lunenburg County
663344,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Arson/incendiarism,,,1.2,B,36.88167,-78.29389,MISSING/NOT SPECIFIED,VA,Lunenburg County
663345,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,0.2,A,36.98056,-78.16528,MISSING/NOT SPECIFIED,VA,Lunenburg County
663346,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,0.1,A,36.97389,-78.12334,MISSING/NOT SPECIFIED,VA,Lunenburg County
663347,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,0.2,A,36.82889,-78.14389,MISSING/NOT SPECIFIED,VA,Lunenburg County
663348,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,0.3,B,36.99028,-78.23055,MISSING/NOT SPECIFIED,VA,Lunenburg County
663349,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,0.3,B,37.00195,-78.14555,MISSING/NOT SPECIFIED,VA,Lunenburg County
663350,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Arson/incendiarism,,,0.1,A,37.04583,-78.15056,MISSING/NOT SPECIFIED,VA,Lunenburg County
663351,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Arson/incendiarism,,,0.1,A,37.04222,-78.15056,MISSING/NOT SPECIFIED,VA,Lunenburg County
663352,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Arson/incendiarism,,,0.1,A,37.02583,-78.15389,MISSING/NOT SPECIFIED,VA,Lunenburg County
663353,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,0.1,A,37.00195,-78.2125,MISSING/NOT SPECIFIED,VA,Lunenburg County
663354,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,0.1,A,36.96139,-78.13306,MISSING/NOT SPECIFIED,VA,Lunenburg County
663355,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,0.1,A,38.46194,-78.22166,MISSING/NOT SPECIFIED,VA,Madison County
663356,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,2,B,38.39944,-78.31111,MISSING/NOT SPECIFIED,VA,Madison County
663357,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,0.1,A,38.32389,-78.32694,MISSING/NOT SPECIFIED,VA,Madison County
663358,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Arson/incendiarism,,,0.1,A,38.55389,-78.25611,MISSING/NOT SPECIFIED,VA,Madison County
663359,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,4,B,38.40917,-78.36305,MISSING/NOT SPECIFIED,VA,Madison County
663360,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,4,B,38.38334,-78.42028,MISSING/NOT SPECIFIED,VA,Madison County
663361,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,0.1,A,38.29,-78.35139,MISSING/NOT SPECIFIED,VA,Madison County
663362,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,0.2,A,38.42278,-78.15806,MISSING/NOT SPECIFIED,VA,Madison County
663363,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Smoking,,,1,B,38.48361,-78.21416,MISSING/NOT SPECIFIED,VA,Madison County
663364,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,0.2,A,38.48139,-78.31611,MISSING/NOT SPECIFIED,VA,Madison County
663365,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,0.2,A,38.39417,-78.123,MISSING/NOT SPECIFIED,VA,Madison County
663366,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,0.2,A,38.45778,-78.24055,MISSING/NOT SPECIFIED,VA,Madison County
663367,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,3,B,38.33611,-78.09167,MISSING/NOT SPECIFIED,VA,Madison County
663368,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,0.2,A,38.28,-78.30889,MISSING/NOT SPECIFIED,VA,Madison County
663369,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,0.1,A,38.43472,-78.18667,MISSING/NOT SPECIFIED,VA,Madison County
663370,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,1,B,38.29639,-78.33639,MISSING/NOT SPECIFIED,VA,Madison County
663371,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,0.2,A,38.38833,-78.20667,MISSING/NOT SPECIFIED,VA,Madison County
663372,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,1,B,38.33222,-78.21972,MISSING/NOT SPECIFIED,VA,Madison County
663373,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,1,B,38.35778,-78.17445,MISSING/NOT SPECIFIED,VA,Madison County
663374,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,3,B,38.41555,-78.1675,MISSING/NOT SPECIFIED,VA,Madison County
663375,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Arson/incendiarism,,,0.1,A,38.45694,-78.29667,MISSING/NOT SPECIFIED,VA,Madison County
663376,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,0.1,A,38.38583,-78.22889,MISSING/NOT SPECIFIED,VA,Madison County
663377,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,0.1,A,38.35833,-78.16805,MISSING/NOT SPECIFIED,VA,Madison County
663378,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,0.5,B,38.47972,-78.26472,MISSING/NOT SPECIFIED,VA,Madison County
663379,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,0.1,A,38.31389,-78.29778,MISSING/NOT SPECIFIED,VA,Madison County
663380,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Natural,Natural,,,0.1,A,38.43389,-78.42555,MISSING/NOT SPECIFIED,VA,Madison County
663381,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Equipment and vehicle use,,,0.1,A,38.42472,-78.26334,MISSING/NOT SPECIFIED,VA,Madison County
663382,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Smoking,,,0.1,A,38.41639,-78.38167,MISSING/NOT SPECIFIED,VA,Madison County
663383,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Equipment and vehicle use,,,0.6,B,37.37722,-76.29028,MISSING/NOT SPECIFIED,VA,Mathews County
663384,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,8,B,37.42722,-76.27722,MISSING/NOT SPECIFIED,VA,Mathews County
663385,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,0.7,B,36.68528,-78.085,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663386,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Arson/incendiarism,,,0.2,A,36.59444,-78.52472,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663387,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Arson/incendiarism,,,2.5,B,36.60194,-78.53806,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663388,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,0.5,B,36.7125,-78.58334,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663389,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,0.2,A,36.79805,-78.48444,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663390,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Arson/incendiarism,,,0.5,B,36.56361,-78.66556,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663391,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,2.8,B,36.71444,-78.06361,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663392,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,0.3,B,36.65,-78.5,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663393,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,2,B,36.62583,-78.33056,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663394,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Railroad operations and maintenance,,,1,B,36.59667,-78.54667,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663395,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Arson/incendiarism,,,3,B,36.58445,-78.54667,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663396,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Arson/incendiarism,,,24,C,36.55,-78.68333,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663397,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,1.5,B,36.64722,-78.50472,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663398,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,1,B,36.65194,-78.5425,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663399,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Arson/incendiarism,,,0.2,A,36.58861,-78.70389,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663400,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,8,B,36.64778,-78.53333,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663401,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Arson/incendiarism,,,0.5,B,36.56389,-78.66556,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663402,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Arson/incendiarism,,,24,C,36.55833,-78.70139,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663403,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Arson/incendiarism,,,0.2,A,36.59417,-78.70277,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663404,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,0.7,B,36.5825,-78.0575,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663405,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Arson/incendiarism,,,0.2,A,36.69,-78.09611,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663406,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Arson/incendiarism,,,0.2,A,36.68945,-78.09639,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663407,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Arson/incendiarism,,,0.1,A,36.68778,-78.09722,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663408,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Arson/incendiarism,,,0.2,A,36.68639,-78.09834,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663409,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,0.2,A,36.76889,-78.10555,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663410,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Arson/incendiarism,,,0.7,B,36.61833,-78.33528,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663411,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Arson/incendiarism,,,1,B,36.59333,-78.32222,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663412,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,,0.5,B,36.67722,-78.66666,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663413,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,1,B,36.663,-78.56934,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663414,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,1,B,36.71806,-78.4675,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663415,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Misuse of fire by a minor,Minor,,1,B,36.73444,-78.15111,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663416,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Natural,Natural,,,0.1,A,36.6425,-78.49389,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663417,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,1,B,36.68083,-78.39917,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663418,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,0.2,A,36.71111,-78.12861,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663419,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,2,B,36.70889,-78.13223,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663420,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,0.2,A,36.70889,-78.13223,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663421,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,0.5,B,36.70722,-78.16583,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663422,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Equipment and vehicle use,,,0.3,B,36.64305,-78.67139,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663423,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,11,C,36.74389,-78.43777,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663424,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,0.2,A,36.74805,-78.56,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663425,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,0.1,A,36.66778,-78.66805,MISSING/NOT SPECIFIED,VA,Mecklenburg County
663426,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,1,B,37.56333,-78.43361,MISSING/NOT SPECIFIED,VA,Middlesex County
663427,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,1.5,B,37.56889,-76.4325,MISSING/NOT SPECIFIED,VA,Middlesex County
663428,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Equipment and vehicle use,,,0.5,B,37.67972,-76.67,MISSING/NOT SPECIFIED,VA,Middlesex County
663429,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Smoking,,,0.1,A,37.6475,-76.59417,MISSING/NOT SPECIFIED,VA,Middlesex County
663430,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,0.1,A,37.69528,-76.63889,MISSING/NOT SPECIFIED,VA,Middlesex County
663431,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Equipment and vehicle use,,,0.1,A,37.75611,-76.7225,MISSING/NOT SPECIFIED,VA,Middlesex County
663432,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Arson/incendiarism,,,0.2,A,37.60528,-76.44583,MISSING/NOT SPECIFIED,VA,Middlesex County
663433,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Arson/incendiarism,,,0.2,A,37.60167,-76.44945,MISSING/NOT SPECIFIED,VA,Middlesex County
663434,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Arson/incendiarism,,,0.1,A,37.60611,-76.44028,MISSING/NOT SPECIFIED,VA,Middlesex County
663435,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Smoking,,,0.8,B,37.66056,-76.585,MISSING/NOT SPECIFIED,VA,Middlesex County
663436,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Misuse of fire by a minor,Minor,,0.5,B,37.20195,-80.25139,MISSING/NOT SPECIFIED,VA,Montgomery County
663437,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Recreation and ceremony,,,1,B,37.01056,-80.5225,MISSING/NOT SPECIFIED,VA,Montgomery County
663438,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,1,B,37.15139,-80.31861,MISSING/NOT SPECIFIED,VA,Montgomery County
663439,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,2,B,37.11222,-80.37583,MISSING/NOT SPECIFIED,VA,Montgomery County
663440,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,1,B,37.065,-80.44111,MISSING/NOT SPECIFIED,VA,Montgomery County
663441,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Smoking,,,1,B,37.20361,-80.29861,MISSING/NOT SPECIFIED,VA,Montgomery County
663442,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Smoking,,,1,B,37.28917,-80.43361,MISSING/NOT SPECIFIED,VA,Montgomery County
663443,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Smoking,,,1.5,B,37.24805,-80.39111,MISSING/NOT SPECIFIED,VA,Montgomery County
663444,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Equipment and vehicle use,,,2,B,37.08889,-80.5075,MISSING/NOT SPECIFIED,VA,Montgomery County
663445,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Smoking,,,5,B,37.15972,-80.25972,MISSING/NOT SPECIFIED,VA,Montgomery County
663446,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Arson/incendiarism,,,2,B,37.23472,-80.48444,MISSING/NOT SPECIFIED,VA,Montgomery County
663447,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Recreation and ceremony,,,4,B,37.25389,-80.32333,MISSING/NOT SPECIFIED,VA,Montgomery County
663448,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,0.5,B,37.27333,-80.45389,MISSING/NOT SPECIFIED,VA,Montgomery County
663449,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Equipment and vehicle use,,,0.1,A,37.76111,-78.71416,MISSING/NOT SPECIFIED,VA,Nelson County
663450,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,2,B,37.90611,-78.93833,MISSING/NOT SPECIFIED,VA,Nelson County
663451,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,5,B,37.66945,-78.92639,MISSING/NOT SPECIFIED,VA,Nelson County
663452,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,35,C,37.84861,-78.82083,MISSING/NOT SPECIFIED,VA,Nelson County
663453,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,0.2,A,37.79445,-78.70472,MISSING/NOT SPECIFIED,VA,Nelson County
663454,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,1,B,37.84528,-78.80028,MISSING/NOT SPECIFIED,VA,Nelson County
663455,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Equipment and vehicle use,,,0.5,B,37.83083,-78.73333,MISSING/NOT SPECIFIED,VA,Nelson County
663456,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,1,B,37.72333,-78.86417,MISSING/NOT SPECIFIED,VA,Nelson County
663457,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,0.3,B,37.58861,-78.83694,MISSING/NOT SPECIFIED,VA,Nelson County
663458,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Missing data/not specified/undetermined,,,15,C,37.88389,-79.02306,MISSING/NOT SPECIFIED,VA,Nelson County
663459,NONFED,ST-NASF,Virginia Department of Forestry,Virginia Department of Forestry,2018,November,Human,Debris and open burning,,,1,B,37.93278,-79.12556,MISSING/NOT SPECIFIED,VA,Nelson County
